id,work,date,issue,page,block,text,label
122,siecle,1858_03_07,1.0,4.0,Page1_Block12,"Décès et inhumations Du 5 mars. — M 1 ? 6 Gérard de Rayneval, 29 ans, r. du Cirque, 4. — M mo v Forster, 83 ans, r. de Lon dres, 13. — M. White, 48 ans, avenue d An tin, 35.— Mme y6 Lane, 59 ans r. Nve-Coquenard, 28. — M mo v e Casey, 78 ans, r. Nve-Bréda, 22. — M 118 Honoré, 22 ans, r. du Fbg-Poissonwëre, 3. — M. Roussel, 82 ans, r. Nve-des-Petits-Champs, 45. — M me Hermant, 25 ans, r. d Enghien, 15. — M mc t.ecourt, 75 ans, r. de Paradis-Poissonnière, 36. — M rao V e Herbet, 80 ans, r. de Chabrol, 52. — M. Prévost, 39 ans, r. Montorgueil, 27. — M. Gallien, 69 ans, r. Croix-des- Petits-Champs, 30. — M m ° V e Balanqui, CO ans, r. du Fbg-St-Martin, 93. — Mayer, «0 ans, r. Bour bon-Villeneuve, 43. — M. Gitton de la Ribilliôre, 20 ans, r. des Francs-Bourgeois, 16. — M mo Lecoy, 80 ans, r. St-Dominique-St-Germain, 112. — M me Mer lin, 25 ans, r. Rousselet, 23. — M m4 Poullet, 59 ans, r. <je Varennes, 33. — M. Richard, 65 ans, r: Notre- Dame-des Champs, 101. — M. Salichon, 71 ans, r. des Canettes, 22. — M me Séiourné, 60 ans, r. de Ma dame, 10. — M. Vergat, 27 ans, r. St-Sulpice, 2. — Mmo ye châtelain. 76 ans, r. des Fossês-Str-Victor, 15.",carnet
911,le_pays,1860_11_12,1.0,4.0,PAG_4_TB000079,"AVIS. ? Le Tapioca du B-ré^il pur et nattirel a des propriétés - hygiéniques, , reconnues et constatées depuis longtemps par les premiers médecins de la Faculté de Paris; mais il n exige pas de substance alimentaire plus facile à falsifier et plus I falsifiée.-- Voici comment 51. Payeri, chimiste, membre de ïlnst¡tul, d,,,qii;f,-dan-s son ;| intéressant Traits sur les sub,tanc,:;,s (-tlijizcil 1 i- r. r..  ks. caractères distinctifs du Htpioca > !| pur et naturel, et ceux du Tapioca factice il s Le vÙitaúle r apioca du s-jréstl ne pWI n > Il osti-rcr, <)/ lu ctiison, la saveur et J j» l arôme du bouillon oi du lait. ? Le Tat:)  Í  ¡c, {Iii () t!TrÚ) t), altère toujours / » la saveur des liquides f inpful/,;S, et leur J nn? nu  j ni f ,!c ;,, ¡ré l!Jle. 1. \",publicité médicale
1024,siecle,1849_08_21,1.0,4.0,Page1_Block3,"— Plusieurs journaux ont annoncé préniaturémont7°êTam; inexactitude, que la peine de mort prononcée contre M. le capitaine Kléber, par jugement du consul de guerre en date du 29 juin der nier, avait été commuée en dix ans de réclusion. C est seulement par décision du 16 août, fait remarquer le Moniteur de l Armée. que le présgtenjtde la républiqne a commué cette peine en celle de dix annev-s fc détention, qui courront à partir du jour du juge ment. — M. Charles B ind, un des agens diplomatiques des gouverne- mens provisoires de Bade et du l alatinat, i été retiré le 16 août, à la suite d un arrêt de non-lieu, de la prison de la Force, où il ■était détenu depui s deux mois, et transféré au dépôt de la préfec ture de police pour être mis à la disposition du [ ouYOir exécutif. g£— Nous recevons une lettre de M. Sébastien Seiler, rédacteur sténographe allemand à l assemblée législative, qui, après avoir été détenu pendant deux mois comme inculpé dans l affaire du 13 fuin, a été nus en liberté sur arrêt de non lieu, mais se trouve me nacé d un ordre de quitter la France dans le plus bref délai. M. Sei ler s est adressé à M. le ministre de l intérieur pour réclamer con tre cet or Jre, lequel, pour lui, qui habite la France depuis plu sieurs années et s y est créé à force do travail des moyens labo rieux d existence, équivaudrait à la ruine la plus complète, et, ajoute-t-il, la plus imméritée, car rien dans ses actes ne viunt jus tifier une pareille mesure. — Pendant qu à Paris, à Lyon et dans la plupart des villes où s est fait sentir le contre-coup des événemens dejuin, l absence de charges contre les détenus détermine la mise en liberté d un grand nombre de ceux qu on avait d abord signalés comme coupables, on procède encore sur certains points à des poursuites nouvelles. C est ainsi qu à Brives, sur la demande du parquet de la courde Limoges,-on a opéré, mercredi et jeudi derniers, plusieurs arres tations psur lesquelles on avait cru devoir déployer ua grand ap pareil niiiiciire. Dans 1 Aube, une autre expédition, ordonnée par ïf. Laverdiffie, commandant le dép?irtemeot, a eu lieu la veille de la levée defëiat de siège à Crespy-sous-Brienne pour mettre sous la /nain de k justice les signataires d une lettre adressée le 30 mai dernier «surédacteur du journal le Peuple. Etifin, par suite d un méprise due aazèle i>intelligent d un gendarme, un M. Kœo g, dont tout le crime consistait à porter le nom d un représentant du peuple poursuivi, était arrêté dernièrement à Mulhouse, transféré dans les prisons d Allkij di et relâché seulement après deux jours de détention,",révolution
584,le_corsaire,1849_10_02,1.0,2.0,PAG_2_TB000015,"Et c est à la suite d un pareil détail que le National s écrier « Voyons, messieurs, un peu de bonne foi / » Ah ! oui, un peu de bonne foi, National que vous êtes!? Et d abord en vous accordant les 136 Romains, dites-nous quels hommes étaient les 543 des provinces romaines ? qui sont-ils ? Ne vous souvient-il plus de ces hordes de scélérats sans-culottes, appelés du fond de nos provinces méridionales en 92, pour faire le 10 Août et les fameuses journées des 2, 3 et 4 Septembre ? Etait-ce là des Français ! ? Et vos 256 de patrie inconnue, étaient-ils des citoyens romains ?",histoire
1213,siecle,1847_01_26,1.0,3.0,Page1_Block1,"exprimé le désif qtfamraiila rélné, ibri aagusle épouse, de nommer un cabinet plus constitutionneljjuejje cabinet actuel. Ce personnage a au= torisé le dé pçté il en faire partait congrès à^a première occasion favo rable. On j^se, pfr-cette oison, [qu avant lâ-diseus^ion (la jsrojet tfe aSr discours 4njfrône*il ! ajjra été pourvu  £ti remplacement du |iiîflt|tàrêaClUél| quj à jierdâ la confiance deilà reine et cfllëau:pays. »   Le|#p%tê Sont jiaflê VEspagnol est ftf. Ôr,tega. Ce,st la Çorrespon-. dattëe mintsterieHe qui fé ©imité, en ajoutant quêtai reine a désavoué les intentions qu on lui attribue. Ce qui paraît certain, c est que la reine veut maintenir le cabinet tel qu il est ouïe changer entièrement. » I fritsse. On parle toujours avec confiance de la prochaine promulgation de la constitution -, une correspondance agresse ,à-®n journal de Bruxelles affirme même que Mi de MettérniclKa retiré loutè opposition contre l établissement, en àusse.VJu régime constitutionnel, dans féspoir que ce régime sera plus efflàace que.le ,syst>èin£ actuel -eèntre l envahis sement des idées fran&çisès. Ïïous dévorîs  dire, toutefois, que si le roi Guillaume IV a résolu de d^uner une  constitution à ses sujets, il pré lude à cet acte d une manièreM moins singulière. Le Bulletin des lois publie un ordre de cabinet quiélehd la censure à toute eysôoe d éérils J n^j!«Ân X fnînn rt r» r» »*><•»&il Inn /I n I 1V. i Artf  nloli* #inÀTiîn(iîf»uV • Kniî. *",vie politique
1146,debats,1846_03_13,1.0,4.0,P4_TB00042,"DË mLLET Approuvée* pur rAcmicmle ••* roj iiîp do SïciJccSme. D après le rapport fait à l Académie, cette préparation est laseuie dan,s laquelle le ferreux soit inaltérable. Aussi les lui donnent-ils la préférence, dans tous les cas où les ferrugineux doivent être employés. Ces Pilule» he se tendent qu en flacons .fi . portant ci-contre,et les cachets /i   //* VALLKT, mita.. L. FItEUK, drfpo.U. t é Q er. , / uT-U- C 0 Répdt rne fntintortln, 45, fs E*nris, ! El dans Ibutes les Villes de la Traneccl de P Étranger. La Cour de Cassation, par nmlttii (Taoftt 1842. a | consacré la légalité de la vente des Pilules deVallet. S — : r  ■ ; : 1   ",sciences
1061,debats,1846_02_27,1.0,2.0,P2_TB00009,"Une dernière fois il pressa les deux enfans conlre son cœur avec passion, puis il se leva brusquement. Une résolution farouche brillait dans son regard, subitement assombri. Ocli! fit-il après avoir bu d un trait le restant de la gourde, ce sera une bonne action qui ma rendra rabins lourd le sang du vieux liiil s Mac-Diarmid !... Debout! Su; debout ! Paddy... Vous mangerez en léarchant, mes chéris... Il faut Qu avant une heure d ici vous soyez dans les rues de Team.. Les deux enLsns se hvèrent, obéissons, et Paddy demanda : Pourquoi faire ? • Ecoutez-moi bien... Il y a en ce moment àTuam un chef d habits rouges qui se nomma le major Percy Mortimer. Oh ! nous le connaissons bien, interrompit Su; il a une veste toute dorée, et il est bien bon... Bien bon, reprit Paddy, car il nous a donné deux fois de l argent en traversant les bogs à la tête de ses beaux soldats. Ah ! il vous a donné de l argent ? murmura Gib en baissant les yeux. Puis il ajouta entre ses dents : Il a fait du bien aux chers innocens... je prierai Dieu pour lui quand il sera mort. Il secoua ses cheveux qui se séchaient et s ébouriffaient de nouveau autour de sa tête, puis il poursuivit : . C est un méchant, Su, ma fille. , mon petit Paddy,c est un traître qui a tué beaucoup, beaucoup des amis de voire père! Nous ne voulons pas aller vers lui! s écrièrent à la fois les deux enfans. •   * Il vous donnera peut-être encore  de l argent.. d ailleurs je le Veux... Quand vous strez àTuam, vous demanderez le major Percy Mortim r, et vous irez dans sa maison... Ecoutez-moi bien, enfuis , car s il vous arrivait d oublier mes paroles, les payeursde-mieuil tueraient votre père. Ace nom redoutable, Paddy et Su se serrèrent en tremblant contre les baillons de Gib. Galui-ci prit leurs petites mains et hs rassembla dans les siennes. Il parla durai t quelques minutes d une voix rapide et basse, puis les deux enfans, chargés des restes de leur repas, s élancèrent au dehors. V Gib resta debout sur le seuil de la cabane. Les deux enfans descendirent le terlre en bondissant ; ils étaient forls, ils étaient heureux. Gib Roe les suivait avec cette admiration de père iqui met un banieau sur la vue, comme l amour. 11 les trouvait beaux et charmans. Son cœur était rempli d espoir. La joie présente combattait, victorieuse, l amertume do ses remords. Paddy et Su étaieat arrivés au pied  du terlre et avaient franchi la douve boueuse qui entourait Jâ cabane. Us commençaient à courir en zigzag aulour dès flaques d eau voilées de verdure et suivaient leur foute tortueuse avec un admirable instinct. Gib Roe les regardait toujours, 1« s deux enfsns se tenaient parla main. Leurs.pt lits membres grêles apparaissaient au travers des trous do leurs haillons. Us étaient tous les deux fluets ei frêles, mais gracieux",roman-feuilleton
282,democratie_pacifique,1844_05_14,1.0,1.0,PAG_1_TB000074,"Le principal concert de la quinzaine a été celui donné par M. Berlioz le 4 mai dans la salle Ventadour. Liszt a concouru pour une grande part à l attrait et au succès de cette soirée. MM. Liszt et Berlioz sont deux grands artistes qui doivent nécessairement sympathiser, car ils ont beaucoup de points communs. Tous deux se font remarquer par une individualité puissante. Tous deux s appliquent avant tout ù. développer le côté intellectuel dans la musique. Ils estiment qu une ?uvre d art n est complète qu autant qu elle s adresse aux trois ordres de facultés, Ils se posent le problème dans des  termes bien autrement larges que ceux qui se contentent de charmer l oreille et que ceux mêmes, déjà bien supérieurs, qui veulent au plaisir de l oreille joindre l émotion du c?ur. La sphère qu ils ont choisie est sans contredit la plus élevée, mais aussi c est la moins explorée ; les voies y sont à peine ouvertes; et J espace y est si vaste qu il faut des ailes puissantes pour s y mouvoir. Nous avons estime et sympathie pour tous les artistes qui ne craignent pas de :,; él<HlCl 1  dans ce troisième ciel de l art, et notre admiration franche est acquise à ceux. qui parviennent à s y implancr,",critique musicale
477,le_pays,1852_08_03,1.0,2.0,PAG_2_TB000100,"Lx ftvrier, son état s étant un peu àmé-lic,ré Mile Hortense put sortir et alier jusqu à là demeure de sa tante; t-lle paraissait heureuse de se trouver hors du domicile paternel : «  Si je pouvais rester près de vous, dis^iî-elle, je me guérirais plus vi Le. Cette Henriette me tue ; on rje voit pas cela ; on n y sera plus à temps. » Ces trié tés prévisions ne de-vaient pas tarder àréaliser. Ce jour-là même, en reiitrani chez son père, Mlle Boissonnier se fit servir par Henri; tte un verre d eau, qu elle but après avoir   mange quelques quartiers d orange, et tout à.coup les symptômes d empoisonnement reparurent, et des vo- *? missements répétés eurent encore lieu.",fait divers
311,le_pays,1854_01_10,1.0,3.0,PAG_3_TB000133,"Toutes les indications nécessaires étaient donc en italien dans l..,s motets de Brossard, qui, lui, savait parfaitement l italien. Mais le prudent abbé, se défiant de l intelligence ou de l érudition de ses lecteurs ou de ses chanteurs, prit la précaution de faire précéder ses motets d un vocabulaire expliquant en français le sens de tous les mots italiens nécessaires à  la bonne exécution de la musique, comme il le dit lui-même en justifiant timidement son innovation un peu injurieuse pour les musiciens de son temps. Son essai réussit, et c est ce petit catalogue qu il compléta depuis, et qu il publia, séparément sous* le titre de Dictionnaire de musique, contenant une explication des termes grecs, latins et français les plus usités dans la musique. Certaines parties de ce travail sont  cxccUentes et peuvent être encore consultées avec it ui!, surlout pour ce qui louche te systemë grec, c est-à-dire l cre-emble des modes et des tétracordes de différents genres, et les anciennes notations, que Brossard connais-  sait bien. Ses définitions sont, en général, concises et parfaitement claires, et il y a, dans tout son livre, un caractère de simplicité et de bonne foi qui séduit. Il ne se com-prnrgyt pas, ne s aventure pas, et lorsqu il doute, it s abstient, principalement quand il s agit de noms propres, et lorsqu il faudrait prendre un parti à propos de certaines inventions attribuées quelquefois à plusieurs musiciens différents. Ainsi, après avoir pari ; du tétracorde ou système de Mercure, « auquel on en attribue communément l invention vers l an du monde 2000, » et de Py-thagore, « qui, selon la plus commune opinion, avait établi des règles pour trouver les proportions des sons, » il ajoute: « Mais, comme on vit que ces huit sons ne suffisaient .pas, divers particuliers ajoutèrent » peu à peu d autres cordes, etc. » C est un",critique musicale
458,presse,1857_07_14,1.0,2.0,Page1_Block17,"— Le Droit rend compte d une tentative d assassinat commise par un jeune homme sur sa maîtresse. Les blessures de la victime, quoique graves, permettent cependant de ré pondre de ses jours : « La demoiselle D..., demeurant rue Saiut- Vincent-de-Paul, près de l église de ce nom, sor tit hier, vers neuf heures du matin, pour^ vaquer à ses affaires^ Comme elle traversait la pîas e La- fayeite, elle fut abordée par un individu qui, sans prononcer une parole, se jeta sur elle et luiporla au visage plusieurs coups d un inslrument aigu. Aussitôt le visage et les vêtemens de la demoi selle D...se couvrirent de sang. Les cris qu elle jela mirent en fuite le meurtrier et attirèrent plusieurs personnes qui conduisirent la vic-time dans une pharmacie, où elle reçut des soins em pressés. Après un examen attentif, un médecin qu on avait appelé, déclara que 1rs blessures fai tes au nez, à ta bcfuche et a la tempe gauche é- taient graves, mais n entraîuaient pour la demoi selle D ... aucua danger sérieux. . » Informé de ce fait, le commissaire de la sec tion Saint-Laurent procéda immédiatement ï une enquête. Interrogée par ce magistrat, la* de moiselle D . déclara que l individu qui l avait frappée était un nommé B..., avec-lequel elle avait eu des relations. Elle ajouta que cet homme voulait sans doute se venger de ce qu elle avait rompu tout lien avec lui. » Le chef du service de sûreté ayant mis en. campagne d habiles agens, l inculpé ne tarda pas à être arrêté rue Rocheehouart. Cet homme qui, appartient à une très bonne famille et dont le pè re est un ancien capitaine, exerce la profession d ouvrier en instrumens de musique, II-s était, pris d une vive affection pour la demoiselle D..., mais comme il paraît être d un caractère tr.ès ja loux, les scènes continuelles qu il lui-faisait la déterminèrent à rompre avec lui. if Vainement employa-t-il tous les moyens pour la fléchir, elle persista dans sa résolution, et c est alors que B... aurait conçu le projet de se ven ger d elle, Dans son interrogatoire, il a prétendu qu ayant aperçu par hasard, sur la place La- fayette,-son ancienne maîtresse, qu il avait cessé de voir depuis trois semaines, l idée de la frapper lui était venue subitement. Quant à l instrument dont il s est servi, il n a pas voulu le faire con naître. Il a affirmé que les blessures avaient été faites par une bague chevalière qui était à son doigt, et dont le chaton très saillant avàitpu, alors qu il portait la main au visage., do la .demoiselle D..., lui écorcher l épidernie. Les. blessures ayant été reconnues comme provenant d une ma nière évidente d un instrument à lame aiguë, ces explications n ont pu être admises, et B... a été mis à la disposition dé la justice. »",fait divers
383,siecle,1851_07_12,1.0,1.0,Page1_Block65,"a provoqué à sa réélection, par de» moyens autrement pUissans queiloils les moyens il licites sur lesquels le conseil d Etat délibère peur les ériger en motifs -de mise en accusa tion. , N est-ce pas là se moquer grossièrement des décisions du conseil d Etat? N est-ce pas là déclarer que ces décisions seront inutiles i que la réélection sera faite- malgré elles, et que. Louis-Napoléon serait bien bon de s en .pré occuper, puisqu il -aura pour lui des moyens bien autrement puissans que- ceux  qiie le conseil d Etat veut-atteindre? •• Mais ces railleries de mâùvais r goût contre le conseil rie sont .rien, comparées aux paro- les que le Constitutionnel met d^ns la bou che du rapporteur de la commission de révi sion, parlant au nom de cette commission. Jamais le cynisme du mensonge ou. l étour- derie de la vue n a été aussi loin. . M. de Tocqueville avait dit au nom de la commission ceci: « 11 faut que tout le  monde comprenne qu une tentative légale pour réformer une constitution* donne a cëlle : ci, quand elle ÉenOUE, uni* gonsécration nouvelle. Tant ^u 011 a pu aVoir légalement la pensée que la ponstitution  serait revisée, on a pu songer, à la changer ou même se préparer à .faire ce qu elle ne permettait pas encore. Du jour où cette pensée n est plus, permise, il ne reste plus qu à se Soumettre à ses prescriptions et qu à lui obéir. Car la constitution, ainsi que nous l avons déjà dit, c est la seule légalité, c est le seul db01t politique que nous connaissions aujourd hui en France; en dehors d elle, il n y a plus que des révolutions ou des aventures. La ferme volonté de Vassemblée nationale doit être, non-seulement de respecter elle- même la constitution, mais de veiller à ce qu on la respectei C est pour mieux exprimer cette idée et vous donner une occasion d® vous y associer que votre commission, vous propose d introduire dans le dispositif même de là résolution qu  elle vous soumet là repro duction textuelle de l art. 111 de la constitu tion, afin de bien faire comprendre à tous que ce n est qu en vertu de la constitution et en vue des conditions qu elle a elle-môme posées que nous pensons qu elle doit être revisée. Nous comptant• que l ADMINIS TRATION et même tous les partisse eon- formeront i cette pensée, et qu ils se sou viendront que toute tentative ayant pour objet de pousser le peuple vers des CANDIDA TURES INCONSTITUTIONNELLES, du moment où la constitution ne peut plus étte légalement revisée, ne serait pas seulement inconvenante et irrégulière , mais COU- PARLE. » Voilà encore qui .était d une clarté peu commune. Les mots y sont. Si la révision est repoussle, la république et la constitution se trouvent consolidées. Les candidatures incons titutionnelles et notamment celle de M. Louis Bonaparte à la réélection devieunent cou pables. Le rapporteuî le dit expressément. Le Constitutionnel n a pas honte de s expri mer comme il suit : a H y a quelqu un qui a provoqué à la réé lection du président par le moyen le plus éner gique qui se puisse employer; ce quelqu un c est la commission de révision quand elle a déclaré, par T organe de son rapporteur, que si la ré vision n avait pas lieu, lesseuls candidats qui eussent chance d être nommés en 1852 c é taient: * » Ou Louis-Napoléon Ronaparte, » Ou quelque fameux démagogue. » Dans quelle partie du travail de M. de Tocquevillê le Constitutionnel a-t-il vu que la eommision de révision ait laissé dire à son rapporteur une pareille stupidité? La commis sion a déclaré tout le contraire, comme l a montré notre citation, et elle confirme son dire par ce qui suit : ~ . «Si, malgré tous les efforts loyalementten- • tés pour arriver à s erttendre, en se faisant mutuellement tous les sacrifices qui sont compatibles avec là sincérité des opinions et leur dignité, les diverses tentatives qui peu vent légalement être faites, pour arriver à la révision échouant, s il ne se rencontre pas dans l assemblée le nombre de votes requis pour que la révision légale puisse avoir lieu; si, en un mot, LA CONSTI1UTION DE MEURE, ELLE DOÏT ÊTRE INVARIA BLE ME NT» ET UNIVERSELLEMENT",débats politiques
507,debats,1855_07_03,1.0,1.0,P1_TB00013,"L, - t ->~w /Twrir   jfcC 4  - . . dan en prenant à revérs les batteries et les artilleurs russes. Mais chez eux aussi les mêmes obstacles qui ont compromis l ensemble sur la droite annulaient une partie de leur succès. Us se trouvaient exposés aux feux croisés dußedan et des vaisseaux russes. Ils/e sont maintenus courageusement et avec le plus grand sang-froid sur le terrain conquis ; mais finalement on a dû les dégager. Les Anglais ont fait là des pertes bien regrettables. On cite le brave général Campbell, le colonel Eyre et le colonel Yea parmi leurs morts. » De notre côté nous avons perdu le général Brunet, qui dès le commencement de l action avait donné l exemple d une intrépidité et d un calme héroïques. Le général Mâyran est blessé; les troupes de sa division sont celles qui ont le plus souffert. On évalue nos pertes à plus de 3,000 hommes hors de combat. Sur ce nombre il faut compter ceux de nos soldats qui, ne trouvant pas les issues lorsque le retour a été ordonné, sont demeurés dans les ouvrages russes, ce qui réduit nos pertes d au moins quelques centaines d hommes» L insuccès de cette attaque-est loin d avoir découragé nos troupes. Leur confiance n a pas diminué, et elles attendent avc-c impatience le moment de prendre leur revanche et de réparer cet échec. Nos positions sont d ailleurs les mômes, aussi solides que jamais. Notre artillerie continue à tirer et enveloppe la place d une ceinture de feu. Toute la nuit le bombardement a duré, et nos vaisseaux ont également fait, de leur côté, un feu d enfer. Les Russes doivent donc avoir assez à faire chez eux; on comprend qu ils n aient pas essayé de nous visiter, a ■>.",guerre
737,presse,1856_04_20,1.0,3.0,Page1_Block50,"tes sortes,lingeries, modes, etc. ;-M. Boutlliier-Demontières, rue Richelieu, lo.  —^—; ■   prés -lé boulevard dés Italiens ,- t jolie Maison meublée avec luxe, peu .de loyer ;,, clientèle étrangère. Bénéfices nets 20,00,0 fr.; Prix 8ff,0C0 fr. M. Desgrângés,.  courtier, rue Chabannais, 10. . ; i AfI7ï^l?Fl   *° Fabrique : d huile ; bénéfices Llilliill 10,0G0 fr., que l on peut doubler-; - j prix 30,000 ii; —2,Affaires industrielles de tou- tes espèces, et fonds de commerce.en tous genres. ! ,M. BoutUlier-D3montiéres : , rue Ricliélieu, 15. -S fîiïT d actions ét decoupures d actions de Siolbergetdesusijieseeniralesdalâ Guadeloupe. J .rBrCa illeux, faub.Poissonnière,9.«: Il il fCALACRÉAT c.s - UUres, és-sclences.~ Nouv- E»illjcaurslel4 avril pour la session d août. Mc- menheim, licenciées-sciences, 2, r. des Postes. « 0 a à f AXJRE.t r ès-lellres, cs-sciences. Mai- son spéciale ; écoles du srouv. In ternat, externat. Inslit. jclien ,63, r.dè Rivoli. « llIEVMI aù TlTTERSilîT  Etablissement fondé par décret de i empereur-,, pour l achat, la vente de chevaux, voitures, etc^. Tous les samedis veintij aux escnèrkk.   Faire inscrire les chevaux avant le jemii. Le vendeur ne paie rien pour frais de vm W,. On reçoit les chevaux en pension. écuries de vente amiable a prix f1sk. Renseignemensàrétablissement ,r. Beaujon. «",publicité
112,siecle,1854_08_03,1.0,3.0,Page1_Block34,"iecn«- wi-atis, r. uuiumj, «vj-v» •. des-Victoires, 12. — M. Vesto, 19 ans, r. du ^ St-D0ni8. 27. ■ M Rucheron 31 ans. r. du Fg-Poissonuièr©, 13£—M. J&vat, w ans r? St Hnnoré, -M.—M. Jo ul.ert 38 ans r. Bonne^-ouv^, g.—Mme v« Dodo, 66 ans, r. du Petu-Lion. 36.—M. Coun, ans, t du Fs-rtu -Temule, 5. — W me Gravau, 31 aos. r- du f-flf.-St-O®- ^ nh% -Mm® Fitri 67 ans, r. N.-D. -d«-Nazareth, 01.-M»-GuiW Ion  5° ans r. duTenlple, 198. — M, Maniéré, 44 ans, r. du Fg-^ du-Teruple, 121—M. Chatizet, 23 ans, r. da M. Renard. 60 ans, quai de la Râpée, 68. - M. VolcJceriLK, ia ans, quai Napoléon, 17.-M. Levingston, 2ï ans,de Line »*. —M. Choruel, 76 ans, quai Voltaire. 5 — M™» vj ^1,3 )! ans, r. de Beauae, 1-2.— M. Gosse, 76 8n ^- r  q^ ^ R.pnMmô M. Cormcholle, 57 ans, r. du Montparaasse. St.—«. Bienaame, . 5« ans, r. d Ulm, 35.—M. Farges, 58 ans, r. St-Jacques, 24». — M- Arnaud, 55 ans, r. Pascal, i. . « .",carnet
762,debats,1851_10_14,1.0,4.0,P4_TB00034,"PAR L. S. BE m IO NT FI Eli 11,1 Ff !.. I 1 d t g t Cet ouvrage, unique en son genre, forme une véritable encyclopédie mathématique, et convient à tous ceux qui veulent s initier au ingage austère de la science comme à ceux qui en cultivent les parties les plus élevées. Toutes les connaissances mathématiques y sont éveloppées dans leur ensemble et dans leurs détails, depuis les plus simples élémens jusqu à la philosophie transcendante. Ainsi, on y rouve des traités complets d acoustique, d arpentage, d artillerie, de calcul différentiel, de dynamique, de géodésie, de géographie, de nomonique, d hydraulique, d hydrographie, d hydrodynamique, d hydrostatique, de mécanique, de navigation, d optique, de statique, de rigonométrie, de fortification, de probabilité, etc., etc. Cet ouvrage n est pas un la nomenclature exacte et navale, la description des n cation des lois et ordonnan rias l ensemble de leur art Deuxième édition, S ffotrtia volumes to-A», avec <2® plsameSies gravées. — ffVix s 3© {panes. 1 USÎ TROIS CHINOISES AUX PETITS WEBS (,«£££»).",publicité
251,debats,1853_03_23,1.0,2.0,P2_TB00023,"Pour la clôture, demain mercredi, l Opéra donnera Moïse, chanté par Gueymard, Morelii, Obin , lunes Poinsot et Laborde. Le 26 de ce mois, samedi saint, à huit heures du soir, il sera donné au théâtre impérial de l Gpéra-Comique, au profit de la caisse de secours et pensions de l Association des artistes musiciens, un concert spirituel auquel prêteront leur concours M mes Ugalde, Lefebvre, Miolan, Wertheimber, MM. Masset, Bussine et Faure, et MM. Yieuxtemps et Emile Prudent. L orchestre sera dirigé par M. Georges Bousquet. Les chœurs seront conduits par M. Cornette. La Société Sainte-Cécile donnera, le vendredisaint 23 mars,jà huit heures du soir, salle Sainte-Cécile, un concert spirituel en dehors de l abonnement, et dont voici le programme : 1° symphonie cantate de Mendelssohn ; 2» marche religieuse de Cherubini, tirée de la messe du Sacre ; 3 Âdoremus te, chœur à quatre voix, de Palestrina; 4° air de la Flûte enchantée de Mozart, chanté par M. Depassio; 5° symphonie pastorale de Beethoven ; 8 U Lauda Sion, duo chanté par M cs Poinsot et Vavasseur ; 7° ouverture dé la Flûte mehantèe de Mozart. L orchestre sera dirigé par M- Seghers, et les chœurs seront conduits par M. Wekerlin. ■*; < p v    *- 3 -■ - Chemin de fer du Nord. Service d été à partir du t cr avril. Addition d un train de vitesse de Paris pour Boulogne, partant à 10 h. du matin et arrivant à 3 h. 30 m. du soir. Départs d heure en heure pour Saint-Denis et Enghien, : 1 y > •• >",critique musicale
636,democratie_pacifique,1845_12_26,1.0,2.0,PAG_2_TB000019,"Toutes les tentatives de transaction ayant éehoué, c eft au Congrès 4 (j quelles mesures il sera convenable de prendre pour protéger ceux de g concitoyens qui sont établis ou qui pourront plus tard s établir sur leterii toire de l Orégon, et pour maintenir nos droits légitimes à la possession ce pays. Mais en adoptant ces mesures, il faudra avoir soin de ne nenfJi, en violation des stipulations de la convention de 1827 qui est encore vigueur. Les Etats-Unis ont toujours observé et, je l espère, observera toujours scrupuleusement la foi des traités, dans leur lettre et dans leurs prit. D après cette convention, c est seulement une année après la dénootii tion de l une des parties contractantes que l occupation jointe devra ces et, jusqu à cette époque, ni l une ni l autre des parties ne peut légitinn ment prétendre ou exercer une juridiction exclusive sur une portion qUi conque de ce territoire. Il est convenable, à mon avis, de denoncera convention, et je demande qu un acte de législature me permette dî faire, et de mettre de cette façon un terme à la convention du 6 aoûtli! ?Le Congrès aura à examiner quelles mesures législatives il sera, 01 l intervalle, possible d adopter sans violer cette convention. Avant tout, protection de nos lois et de nos tribunaux civils et criminels doit êlrei médiatement étendue à ceux de nos concitoyens qui habitent l Orégon. vint eu de justes motifs de se plaindre de notre longue négligence sur point, et ils se sont vus dans la nécessité d établir un gouvernementp oosire, dans l intérêt de leur propre sécurité. Malgré leur tidélité cons!,: et leur attachement pour les Etats-Unis, ils ont été abandonnés à et mêmes.",institutions politiques
