id,work,date,issue,page,block,text,label
561,presse,1847_11_11,1.0,2.0,Page1_Block7,"pays, les travailleurs de tous los rangs. » La prochaine exposition fournira à l école bel ge. l occasion de prouver qu aile continue à se, montrer digne du passé, et qu elle peut soutenir le parallèle avec les écoles étrangères. » L instruction publique, à laquelle on peut dire que se ratlache la ci vilisation du pays, doit être une de nos premières préoccupations. La législa ture aura à yôter les mesures qui doivent per fectionner et compléter son organisation. » L armée, cette grande institution nationale, continue à bien mériter du pays. Par sa bonne organisation, son patriotisme, sa discipline et son dévoûment, elle est digne de toute ma sympathie et du.baut intérêt dont vous n avez cessé de lui donner des preuves. Je suis heurèux de voir mes deux fils figurer dans ses rangs. » Votre sollicitude pour les classes indigentes vous déterminera à discuter, dans le cours de celte session, les projets de loi sur les monls-de- piété, lés dépôts de mendicité et le régime des a- liénés. le système pénitentiaire appelle des ré formes que je recommande à votre attention. » Les ressources ordinaires du trésor ne ^suffi sant pr>s pour couvrir complétementvles besoins constatés et pourvoir à ceux qui sont prévus, des ressources extraordinaires sont devenues néces saires. La Belgique peut d autant plus facilement faire face à cette situation, qu elle a traversé la grise financière plus heureusemen t que .ne l ont fait d autres pays. . » 11 est à désirer, messieurs, que les budgets qui vous sont présentés pour l.ÉjSS soient votés a- vant l ouvèrture de cet exercice. Nous éviterons ainsi le grave inconyénie n t des crédits provisoi res. Cette marche est d autant plus nécessaire que vous aurez à examiner dans quelques mois l es budgets de l exercice 18 »!). » Des propositions ont été annoncées qui doi vent modifier en certains points notre législation communale et électorale. Des projets de lois vous seront présentés dans cé but.  » Dans l ordre matériel et financier, comme dans l ordre .moral et po itique, cette session sera, je l espère, marquée par . de nombreux et utiles travaux : j aime à trouver cette assurance dans le concours actif et l appui sincère que vous prê terez à mon gouvernement. » : . .. Ht*   :",guerre
833,constitutionnel,1852_07_03,1.0,4.0,Page1_Block46,"LEBEAULT,296, Sl-Martin. Sirop béchique. Dépôt -gai des spécialités et eaux minérales et natureliés. MOUCELOT,2Ô, cloître S-Méry. Traitement sîmpli- fiéetsûrpar la salsepareille, au cabinet médical, Ttfdiea de POITRI NE. Scrof. Dartres. Pge Gd-Cerf, 42 Pianos. VAN OVERBERG, 9, Choiseul. l acteur. SCHOLTUS, breveté sgdg, 1, Bleu, et 3, Lepelletier. — Pianos à crampons en fer. m daillel849,mé daille de Londres 1851. Exportation. ZIEGLER, $}, facteur, 8, Sèvres. Eaglish spoken C. FRANCHE, 25, Bac. Pianos àRBPÉTitioN, brtê sgdg (^i 1849,@1851, Jffi Londres 1851. Location. F. RUELLE, 50, Chaussée-d Antin. Pianos; orgues exp»fs doublesclaviersétàl2registre8. Locatiou RQGEZ, 33* Jacofe. — Location. GAUDONNET, 26, Dauphine . ASSOÇiation d J Frsde PIANOS, 1G2, fg S-Denis, DEVAQUET, 36, Bondy, Breveté sgdg. ^ AVISSEAU aîné, 24, bd Saint-Denis;   PERICHON, 64, St-Antoine. Sptéde pianos à 4 cordes Gh.LEFEVRE,5-7 fg Poissonnière. Fabt, locon,accd PAPE, neveux, 15 Bac-Accord, location, réparation. A.BLONDEL, 53 Echiquier. Fr de l Acad. royle mque GIR a RD , 5, Banque. — Accord et location. H. COUVREUR, 49 Nve-d^-Pt -Champs,Moulins,32. YANGILS, 68Bac. Musiq^ è 30 c la livmson pr pianos P a URELLE aîné et Ce, 25, faub. du Temple. TRANCHANT, 23, Cadet.—Accord, location. Pipes à trous d air BRE\ETdel5ans sgdg,.— En gros- Prix et qualité des pipes belges-, seules reconnues par les fumeurs comme étant plus d >uces à fumer. — S adresser exclusivement à M. Briet, fabricant, 66, Notre- Dame-de-Nazarcth, et chez tous les marchands de tabac. Marque du talon . J B. PRISEURS ET FUMEURS, AUGl!, 10, Thévenot.—Pipes, tuyaux et tabatières Plumes métalliques. JOSEPH GILLOTT, Breveté ^deS.M.la reine d An gleterre. Seul dépôt en France, 18, Mauconseil MALLAT, 7, Chariot. — Plumes d or diainantces Poëllers. . J. RIVIÈRE, 56, Roquette. Tout genre. Panneaux de faïence ingerçables pour chennnees; Vvc Ytor VOGT,92,RogueUe,l aieoceblauche.mo saïque. Fabrtde carreaux pour cheminees. • B1RCK.EL et LE VESTEAU, 74 q. Jemmapes. Fabnde pan* pr cheminée èt calorifre faiencebkhe et decorce Ye PICHENOT,7,Trois-Bornes Bt d ^18^3 Qj> 1844-49-Mre de faienceingcrt;able blanche etpein- te pr poêles, garnituresdéchemmcesetbaignoires",publicité
1034,presse,1857_02_13,1.0,2.0,Page1_Block13,"quelque réparation, je fais servir au comfort ou à l ornement de notre intérieur. tfe n ai qu un souci en tête, c est la crainte que cette douce existence no prenne fin trop vite. On n a aucune nouvelle certaine de mon affaire. Le capucin Cyprien, oncle de Daniella, qui va la voir tous les jours à Villa-Taverna, lui dit que l on me cherche, et que les carabinieri (ce sont les gen darmes du pays) s informent , de moi dans tous les environs. On sait que, malgré l assertion de la-Mariuccia, je n ai pas paru à Tivoli. On a parlé de fouiller les YÎflas, mais on y, a renoncé, ce qui ferait croire qu«J mon mystérieux protecteur a agi. Dans tout ceci, j ignore si la police française a reçu avis de ce: qui me concerne. Si cela est,elle me cherche peut-être à Rome pour me donner mes passeports et l ordre de quitter les Etats ro mains. J imagine que ce serait là le parti qu elle croirait devoir prendre à mon égard; aussi, je me garderai bien de réclamer la protection de mon gouvernement en cette circonstance. Un fait bizarre complique ma situation. Frère Cyprien a ouï-dire que les agens de police, en fu retant dans ma chambre de Piccolomini, d où la Mariuccia s était très prudemment empressée de retirer mes bagages, avaient trouvé par terre un petit carré de métal percé de signes cabalistiques. On a demandé à la Mariuccia si cetobjetm appar- teiîait. Elle n en savait rien; mais, à tout hasard, elle a répondu que cela avait été laissé dans cet te chambre par un voyageur qui m y avait pré cédé de quelques mois, et dont elle.afeint de ne pouvoir retrouver le nom.,On n a pas ajouté tout à fait foi à cette réponse, et on s est emparé de l objet mystérieux, que l on paraît reconnaître pour un signe de ralliement révolutionnaire. S il en est ainsi, j ai reçu ce signe de là main d un a-",roman-feuilleton
469,le_pays,1852_11_12,1.0,2.0,PAG_2_TB000111,"«Néanmoins, comme sa maison était surUll bon pied et qu il n avait aucun découvert, il ne perdit pas courage. « L activité et l économie, écrivait-il à sa femme, répareront la brèche faite à notre caisse. Je sais que tu n hésiteras pas à sacrifier, pour un peu dé temps, les fêtes et les bals que tu aimes; de parure, tu n en a pas besoin pour plaire. Désormais au fait de toutes les transactions, tu pourras, en tenant les livres et la correspondance, m ètre un utile auxiliaire, et nos frais diminueront d autant ; à nous deux, nous aurons bientôt raison d un revers de fortune que l idée de te revoir me fait déjà oublier. Je serais près de toi le 28 octobre courant. » Le 28 octobre, en effet, le sieur X... débarquait au Havre. Une lettre de sa femme l y attendait. Il la décacheta avec empressement et lut ce qui suit :",fait divers
516,constitutionnel,1848_07_01,1.0,3.0,Page1_Block11,"mença, attaque dangereuse et sanglante, car les insurgés, fortement retranchés, tiraient presque à coup sûr. Néanmoins, malgré un feu des plus nourris et dès plus meurtriers, JLRoger (du Nofrl), ancien députe, arriva bientôt à la barricade, ac compagné d un garde mobile et d un garde natio nal. Parmi ceux qui suivirent de près, il est juste de citer le général Drolenveau, la veilfe même arrivé d Afrique, l ancien ministre de la guerre, le Î;énéral Moii.ne Sàint-Yon, lé colonel de Tournon e général Gourgaud. qui voulut marcher comme simple volontaire dans les rangs commandés par son fUs ; MM. do Sétivaux, et plusieurs autres dont les noms nous sont inconnus. Les insurgés ont à peine eu quelques morts et blessés, mais les défenseurs de la liberté et de l ordre ont à déplo rer bien dés pertes. Le colonel Clàry a reçu une balle an pied, le capitaine Rejor, une balle à la jambe. MM. de Saint-Pierre, Tarbédes Sablons, Cunin, ont été blessés aussi, mais sans gravité. L insuffisance des troupes n a pas permis, le mê me jour, de pousser plus loin ces avantages ; ce n est que le lendemain qu on put se rendre com plètement maître de cette position. — Dans la lutte qui vient d ensanglanter la ca pitale, les actes dé courage sont si multipliés, qu il est impossible de les reproduire tous. La garde nationale de Taris et celle des dépar- temens ont rivalisé d élan. Nous devons une men tion particulière au 2* bataillon de la 3* légion, faubourg Poissonnière. Toujours aux postes avan cés, ce bataillon a enlevé les barricades de la bar rière Poissonnière, déblayé le clos Saint-Lazare; Euis les positions fortifiées de La Chapelle et de a Villette. Dans cette dernière expédition, nous signalerons particulièrement les 2», 3» et 7 e com pagnies . ■Malheureusement ce bataillon estun de ceux qui oht le plus souffert. Nous apprenons à chaque in stant la mort de quelque blessés;   La 2 e compagnie vient de rendré.les honneurs funèbres à l un de ses lieutenans, M. Lorain, tué à la barricade du faubourg. Ell% était conduite à cette triste cérémonie, à laquelle assistaient le chef du. 2 e hataillon, M. Dubochet, le maire dé l arron dissement, M. Perrée, et deux autres représentant, par son digne capitaine, M. Léon Valès. Celui-ci a a en depuis une tâche moins pénible à remplir : il a accompagné un jeune homme du nom de Mail lard, qui venait présenter à l Assemblée nationale un drapeau enlevé aux inèurgés: Y ! Çe jeune homme avait déjà, pris un drapeau S la barricade de La Villette. Un garde mobile, qui avait été la nuit précédente sod camarade de bi vouac, l ayant félicité en lui disànt  combien il le trouvait heureux d avoir un pareil trophée :  «Tiens, lui répondit Maillard, je te le donne, je .tâcherai d en prendre un second. » Et ce second, drapeau il l enleva en çfl et, au péril de ses jours, sur une autre barricade. — Nous avons déià dit que la Douane n avait Îieint été au pouvoir aes insurgés. Nous recevons es renseignemèns suivans sur les faits qui s y sont passés « La première décharge, venant du quai Valmy, eut lieu à huit heures dû matin; elle était dirigée sur douze ou quinze employés causant devant une des grilles-et sur cinq-personnes, du numéro 24. Uns femme et un homme furent blessés; Les employés, sautant sur leurs armes; commencèrent et soutinrent le feu toute la journée, sous la dirèclion de leurs chefs, aidés dans cette tûehs par un petit nombre de gardes, mobiles, de soldats de lipni cf dn «ardes na- 1 tiopaux, qui. dirigés sur l entrepôt, ou ii > avait de la troupe, s étaient trompés de route. «Vers neuf heures, une compagnie de voltigeurs du - 4« de ligne, débouchant de la rue delà Douane sur le quài Jemmapes, reçut une décharge de la nième mai-   son qui loi tua plusieurs hommes, dont, un sergent, et e tf blessa plusieurs autres. C est alors qu elle se ; replia et entra à la Douane où elle ne resta que peu de.temps. Cette compagnie était précédée par M. le ■ général Lainoricière, dont le cheval fut blessé à la   même décharge. Il se dirigea immédiatement sur l en- : trépôt. La pièce d artillerie qui a tiré dans la rue de . la Douane était dirigée sur ia maison occupée par les l insurgés et non contre cet eiablis&ement. i «Par cet exposé, vous voyez, Monsieur le rédacteur, qu aucun des employés dé la Douane n a été atteint par le,feji des insurgés. — Le vendredi 23 juin, M. Rapatel, colone ; de la 2* légion, s est présenté devant le front de la 3  compagnie, 4» bataillon, et lui a adressé  cette courte allocution : « Mes amis, je vais me placer à votre tête nous allons enlever la barricade du faubourg Saint-Martin; si les insurgés font l eu,, marchez en ■! avant, r» . La garde nationale a dignement répondu, par sa conduite, aux paroles .de son illustre colonel. La barricadé a été enlevée à la baïonnette, mal gré le feu nourri de face et de .côté qu elle a es-",guerre
1190,debats,1843_10_16,1.0,3.0,P3_TB00004,"épargnant le cheval, l impitoyable! Que faire alors? que devenir? qui voudra faire l aumône d une poignée de fèves à la pauvre bête abandonnée? Montfaucon seul la réclame; comme elle ne pouvait pas se relever, on lui mit le feu sous le ventre, et relevée, saignante, la pauvre bête se traîna, sur ses trois jambes, à Montfaucon! Chose horrible! c était fête à Montfaucon ; on n eut pas le temps de l abattre, on la remit au surlendemain, on la lâcha dans ce marécage putride, terre maudite, terre abreuvée de sang, qui ne produit que des rats et des vers... Alors, poussé par la faim, l horrible faim qui peut changer en pains les ossemens du cimetière, notre malheureux cheval en fut réduit à chercher dans les entrailles des chevaux éventrés quelques parcelles de paille à demi-digérée, des brins d un foin impie, des grains d avoine... Chose horrible à dire, il lit son dernier repas dans le ventre même de son camarade de coucou, le seul ami qu il eût rencontré depuis dix ans! Une heure encore, et l agonie de ce malheureux était à son terme; mais il était destiné à une mort plus cruelle. Ceux qui cherchaient une Rossinante furent frappés de la misère de celui-là. Il dépassait toutes les espérances. On demanda aux écorcheurs ce qu ils voulaient de cette peau criblée de trous. Les écorcheurs en firent bon marché. L asticot de Montfaucon , qui ne s était guère réjoui de cette proie, la laisse partir sans y avoir touché. Voilà Rossinante accueilli dans ces chaudes écuries, ou plutôt dans ce foyer de la danse équestre. Là il rencontre mieux que des chevaux, il rencontre des êtres intelligens qui ont joué leurs rôles dans les plus grands drames de l Univers. On le regarda avec épouvante, mais sans horreur. On lui donna l avoine d une main prudente, et il lui semblait qu il remangeait l avoine dorée pour le consul Incilatus! 0 bonheur! on lui parle enfin comme à un cheval! Des hommes en bottes à l ecuycre le flattent de la main. Une femme, un ange, lui présente dans sa main blanche je ne sais quoi plus blanc que cette main, et ce quelque chose inconnu fond dans cette pauvre gueule écorchée par le mors En ce moment d ineffable douceur, on lui eût dit qu il venait de gagner au Champ-de-Mars la coupe d or de Klagmann, le pauvre diable n aurait pas été étonné. Chaque matin on venait le prendre poliment par une vraie bride, on le conduisait sur un plancher élastique, on mettait sur son dos un homme léger comme une plume, on lui chantait les plus beaux airs; M. Frunconi lui disait",théâtre
519,le_courrier,1848_05_08,1.0,2.0,PAG_2_TB000042,"On annonce que le roi de Sardaigne vient d adresser, de son quartier-général, un manifeste aux différentes cours de 1 Europe, Il répond, dans ce document, aux protestations de 1  Autrîche et aux menaces de la Russie. Il déclare qu il est décidé à accomplir, jusqu au bout, et au péril même de sa vie, l  ?uvre de l indépendance italienne qu il regarde comme une ?uvre sainte. Et nous apprenons qu à l appui de ce manifeste, le roi Charles-Albert appelle au secours du corps d armée d  invasion, un renfort de dix mille hommes. Ce dernier fait indique que la lutte va prendre plus d importance et d acharnement.",guerre
109,constitutionnel,1847_06_27,1.0,3.0,Page1_Block89,"ASSEMBLÉES ds CRÉ ARC1ERS Du 38 Juin, nistun.   Benent, épicier, à 9 h. — fenistant, menuisier, à 9 b.— e Breteau. serrurier charron, U h. - Marchand , ancien marchand de v.n, à 8 h. «tsufioaTiosn. Vetu, marchand de verrote ries, h 9 h. — Vuacheux, tapis sier , à 9 b. — Vignot, maître, paveur, k 9 h. — LaiTon, com missionnaire rn marchandises, k 8 n.—Jean fils et Ce* chau dronniers, à 3 h. • clovdiub S. Lemiire, marchand de vin , h 9 h. — Bertrand, tailbur , à 9 h. — Dile Perrin, meroiire, k 10 h. — Jouin, entrepreneur de peiature, k 10 h. — Lavarde, limonadier, k 10 h. — Arrive^ marchand de vint i 10 h.— Baudry, marchand de vin, k 3 h. — Ve Beauraux, ancienne marchande de liqueurs, k 3 b. ART.. BIO. Thevenln, marchand de bois, k 3 h. conconoaT». Rousseau, papetier relieur, k3 h. bedditioll sb cobptius. B ame, négociant, à 9 h. — Mocoury, limonadisr, k 3 h.",carnet
921,siecle,1858_08_23,1.0,1.0,Page1_Block22,"Le Moniteur publie la note, suivante : a Le congrès do Pans avait confié l achève ment défimuf do son œuvre à plusieurs com missions, dont les travaux devaient recevoir  l approbation des puissances contractantes. L une avait pour mission de régler la nouvelle frontière de la Moldavie du côté de la Bessa rabie; une autre, de vérilier la frontière turco- russe. Deux conventionssont intervenues pour ce double objet, et lès ratifications en ont été échangées il y a plusieurs mois. » La commission des principautés était chargée de s enquérir des  vœux et des be soins des Jlloldo Valaques, et de réunir sur les lieux les éléihens nécessaires pour prépa rer 1 organisation des provinces danubiennes. La convention signée avant-hier au ministère des affaires étrangères a pour but de satisfaire à cette importante stipulation du traité dù 30 mars. Lorsque les dispositions en seront publiées, on reconnaîtra quelles ont réussi à concilier les divergences d opinions des puis sances signataires avec les intérêts et les voeux des populations.   » La commission européenne des embou chures du Danube n a pas encore achevé la tâche qui lui est dévolue, et l acte de naviga tion élaboré par la commission riveraine n a pas été sanctionné par les puissances signa taires de la paix de Paris; mais le travail de",relations internationales
300,debats,1845_05_14,1.0,1.0,P1_TB00018,"luxe inaccoutumé les aura fascinés. Car à Paris du moins, en prenant le public au dépourvu, avant qu il ait eu le temps de se faire faire son opinion, avec une exécution exceptionnelle on ferait tout passer, môme un chef d oeuvre. Ou conçoit maintenant qu il faille féliciter M. Spontini de l abandon où nos théâtres le laissent, puisque l oblitération du sens expressif du public étant évidente et prouvée comme elle l est, it ne reste de chance de succès pour une merveille d expression comme la Vestale que dans une exécution impossible à obtenir en ce moment. A l époque où M. Spontini vint en France, l art du chant orne, chez les femmes, n était sans doute pas aussi avancé qu il l est aujourd hui, mais à coup sûr le chant large, dramatique, passionné, existait pur de tout alliage; il existait du moins à l Opéra. Il y avait alors une Julia, une Armide, une Iphigénie, une Alceste, une Hypermnestre. Il avait M me Branchu, type de ces voix de soprano, pleines et retentissantes, douces et fortes, capables de dominer les chœurs et l orchestre, et pouvant s éteindre jusqu au murmure le plus affaibli de la passion timide, de la crainte ou de la rêverie. Cette femme n a jamais été remplacée. Nous avions oublié depuis longtemps l admirable manière dont elle disait les récitatifs et chantait les mélodies lentes et douloureuses, quand Duprez, lors de ses débuts dans Guillaume Tell, vint nous rappeler la puissance de cet art porté à ce degré de perfection. Mais à ces qualités éminentes, Branchu joignait encore celles d une impétuosité irrésistible dans les scènes d élan et une facilité d émission de voix qui ne l obligeait jamais à ralentir hors de propos les mouvemens, ou à ajouter des temps à.la mesure, comme on le fait à tout propos aujourd hui. En outre, M mo Branchu était une tragédienne du premier ordre, qualité indispensable pour remplir les grands rôles de femmes écrits par Gluck et Spontini ; elle possédait l enthousiasme, une sensibilité réelle, et n avait jamais d il chercher des procédés pour les imiter. Je ne l ai pas vue dans ce rôle de Julia écrit pour elle; à l époque où je l entendis à l Opéra, elle avait déjà renoncé à le jouer. Mais ce qu elle était dans Alceste , dans Iphigénie en Aulide , dans les Danaïdes et dans Olympia, me fit juger de ce qu elle avait dù être quinze ans auparavant dans la Vestale. En outre, Spontini eut encore le bonheur, en montant son ouvrage, de trouver un .acteur spécial pour le rôle du souverain pontife : ce fut Dérivis père, avec sa voix formidable, sa haute stature, sa diction dramatique, son geste savant et majestueux. Il était jeune alors, presque inconnu. Le rôle du pontif» avait été donné à un autre acteur qui s en tirait fort mal, et, comme de raison, grommelait sans cesse aux répétitions contre les prétendues difficultés de cette musique qu il ne pouvait comprendre. Un jour qu au foyer du chant son ineptie et son impertinence se manifestaient plus évidemment que de coutume , Spontini, indigné, lui arracha le rôle des mains et le jeta dans le feu. Dérivis était présent; il s élance vers",critique musicale
167,presse,1856_12_14,1.0,2.0,Page1_Block34,"*— Nous avions fait remarqueri dans le dernier bi lan de la Banque, que l article des escomptes et inté rêts divers à Paris et dans les succursales, qui était, le- 13 novembre^-de 14,677,000 fr., n était plus jiorté, le 11 décembre, que pour 8,780,000 fr. Or, comme .ce chapitre représente les bénéfices couràns de. la Ban que .et qu ils doivent-naturelîement s accroître, de   mois en mois,,nous avions de l a, peine. à comprendre une pareille diminution de 6 millions: 1 depuis io der- ■nier bilan. Le Moniteur d aujourd hui publie un erra tum qui explique la diminution de ce Cbapitreï ; Les bénéfic3s d ; s succursales proveriant aes escomp- - tes et des intérêts.ont été réglés pour! les  succursales et distraits de cet article...Ils^ont été reportés k l arti cle divers du passif,-qui était,, le : mois dernier, dé 4,693,270 francs 06 cent.; et qui s élève maintenant k 6,916,251 fr. (Î5 c. JSn outre, l article divers de l actif, qui représente un® partie des frais ei dépenses^ a. étô augmenté de pins de 3 millions, fî n était, le mois dernier, que dé 1,297,230 fr. 17 c.; il s élève mainte nant a 3,515,351fr. 25 c. Enfin, lés primes payées pour achats de matière^premières expliquent en partie la -différence-que nous avons signalée. Il-en résulta tou- -tefpis que la Banque a mis ce mois-ci>-u débit des profits et pertes une somme de;plus da 3 miUions qu elle a retirée de ses bénéfices. :",commerce
1123,siecle,1842_04_16,1.0,3.0,Page1_Block25,"appareils, nuit et jour.en feu, toujours dévorant, toujours haletant, tou- jout s vomisssant au fer ; nouveaux volcans de création humaine , qu,i continuent le grand œuvre de l élaboration de la matière du globe, et as socient ainsi diune manière éclatante la puissance de l homme à la puis sance de Dieu. . Eti résumé, beaucoup trop succinctes, les recherches de M. Ebelmen mettent hors de doute ces résultats remarquables, savoir : que la tem pérature élevée de la moitié inférieure des hauts fourneaux n est telle qu à la condition d un grand abaissement de température résultant de la transformation en oxyde de carbone de l acide carbonique, premier pro duit de la combustion ; que c est le gaz oxyde de carbone, et non le char bon, qui est l agent réducteur essentiel du minerai ; qu il,en. réduit les 4)5 ; que dans les parties élevées, du haut fourneau, ce gaz, qui est très combustible, remplace le gaz acide, carbonique incombustible par .suite ..dés réactions opérées ; que, joint aux autres gaz combustibles, il renfer me les deux tiers de ,1a chaleur totale fournie par le charbon ou le bois, dont l effet utile ne compte ainsi que peur un tiers, toutes notions du plus grand intérêt dans l industrie si précieuse du fer.",sciences
1099,constitutionnel,1847_06_16,1.0,1.0,Page1_Block70,"l ombre. — Oui — Et que vous attendez la lettre. — Quelle lettre ? — Encore 1 - — Ah 1 c est vrai. — Mon révérend, dit Chicot en se retournant vers Gorenflot, décidément j aimais mieux l autre Panurge. — Voilà tout ce qu il yak faire? demanda le courrier. — Vous ajouterez que l ombre attendra en sui vant tout doucement la roule de Charenton. — C est sur celte route que j aurai k vous re joindre, alors — Parfaitement. Panurge s achemina vers la porte et souleva la portière pour sortir ; il sembla k Chicot qu en ac complissant ce mouvement, frère Panurge avait démasqué un écouteur. Au reste, la portière retomba si rapidement, que Chicot n eût pas pu répondre que ce qu il prenait pour une réalité n était pas une vision. L esprit subtil de  Chicot le conduisit bien vite à la presque certitude que c était frère Borromée qui écoulait. — Ah 1 tu écoutes, pensâ-t-il ; tant mieux, en ce cas je vais parler pour toi. — Ainsi, dit Gorenflot, vous voilà honoré d une mif sion du roi, cher ami. — Confidentielle, oui. — Qui a rapport k la politique, je le présume? — Et moi aussi.",roman-feuilleton
598,presse,1847_03_18,1.0,3.0,Page1_Block3,"août, c était bien moins le renversement du trône qu une constitution démocratique de la monarchie. La ville de Rouen, capitale de cette pro.vince, était attachée à la personne de Louis XVI et lui avait offert un asile avant sa chute Lechafaud de ce prince avait attristé et hu milié les bons citoyens. Les autres villes de cette partie de la France étaient riches, indus trielles, agricoles. La paix et la marine ë- taient nécessaires à leur prospérité; L amour du.roi pour l agriculture, sa prédilection éclai rée pour la navigation, les forces navales de la France qu il s efforçait de reconstituer, les constructions de vaisseaux qu il ordonnait dans la rade de Brest, les travaux merveil leux du port de Cherbourg, les voyages qu il avait faits dans l intérieur et sur le littoral de nos côtes, pour visiter et vivifier toutes nos ra des sur l Océan, ses études avec Turgot pour favoriser les industries et affranchir le com merce, avaient laissé dans le cœur des Nor mands de l estime pour son nom, de l atten drissement sur ses infortunes, de l horreur contre ses meurtriers, et une disposition secrète au rétablissement d un régime qui unirait les garanties de la monarchie aux libertés de la république,. De là l enthousiasme pour ces Gi rondins, hommes.de la constitution de ,179t. De là aussi l espérance qui s attachait à leur réintégration et à leur vengeance. Tout, patrio tisme se sentait frappé, toute vertu se sentait flétrir, toute liberté se sentait mourir en eux. Le cœur déjà blessé do Charlotte Corday sentit tous ces coups portés à la patrie se ré sumer en douleurs, en désespoir et en courage dans un seul cœur. Elle vit ià perte de la France, elle vit les victimes, elle crut voir le tyran. Elle se jura à elle-même de venger les uns,| de .punir l autre, de sauver tout. Elle couva quelques jours sa résolution vague dans son ame sans savoir quel acte la patrie deman dai t d elle, et quel nœud du crime était le plus urgent à trancher. Elle, étudia les choses, les hommes, les circonstances, pour que son courage ne fût pas trompé et son sang ne fût pas vain !, Les Girondins Buzot, Sa]les,:Péthion, Valady, Gorsas, Kervelegan, Mollevaut, Barbaroux, Louvet, Cirouk, Bussy, Bergoeing, Lesage (d Eu- re-et-Loire), Meilhan, Henri Larivière. Dticha- tel,étaient, comme on l a vu <J |us j i i j •, occupaient des dépar- l insùrrec- à recruter diriger sur i, qui de",histoire
750,constitutionnel,1846_07_07,1.0,3.0,Page1_Block32,"L Encyclopédie du Droit a, terminé son sixième volume, et chacun peut maintenant appré cier la valeur de cet important ouvrage. Dans un compte-rendu publié par le Journal des Débats du 22 mai 1846, M. Hello, conseillera la cour de cas sation, membre del Institut, comparait à plusieurs articles du Répertoire de Merlin les articles cor respondant de l  Encyclopédie du Droit, et consta tait la supériorité de ceux-ci. Il est vrai que ces articles sont l œuvre des jurisconsultes les plus éminens. L élite de la magistrature, du barreau, du professorat et de l administration, donne, en effet, à la rédaction de Y Encyclopédie du Droit un concours réel et public qui garantit à la fois le mérite de l ouvrage et son succès.",publicité
52,presse,1855_09_14,1.0,2.0,Page1_Block9,"L inflexibilité obligée et systématique des Banquet sur ce point et l abaissement du taux de l argent ont . promptement désarmé toutes les prétentions, fait disparaître les inconvéuiens de cette situation et ra mené les uns à plus d exactitude, les autres à plus de modération.       , -   ». Il est remarquable que dans une période de près de deux ans, et dans trois colonies différentes-sous l tant de rapports et spécialement par leur degré de prospérité, pas un seul débiteur des Banques ne leur - ait fait défaut. » Le taux de 6-0/0, adopté pour l escompte, a exer- cé une prompte  et utile influence sur les affaires. Il est devenu comme un niveau régulateur auquel ont dû se soumettre toutes les transactions honnêtes. Il a eu, en outre, pour corollaire de détourner une certai ne part des capitaux dé la voie des placemens journa liers, et de la .reporter sur la propriété foncière, qui s est ainsi relevée de la dépréciation qu elle éprouvait depuis les rudes épreuves de 1848. » Enfin, ces établissemens, fondés au milieu d une population Aont le chiffra  total n excède pas 350,000 ames, ont fait ressortir d une manière plus saillante, par l importance du mouvement de leurs affaires, tout ce que le commerce de nos colonies recèle de ressources ; et c est avec l emploi du tiers seulement de leur capital qu ils sont arrivés è ces remarquables résultats.-» Nous ajouterons à ces dopnées si intéressantes du Rapport à l empereur, que les derniers arriva ges des colonies nous ont apporté le Compte-rendu aux actionnaires des Banques de là Martinique et delà Guadeloupeau50 juin delà présente année. Ces doeumens, qui conduisent la situation des deux établissemens jusqu à une période si rappro chée, constatent qu ils continuent à marcher dans une excellente voie. V, YINÇiRD»  .",bourse
